"PERMNO","date","PRC","VOL","RET","SHROUT","RETX","vwretd","GVKEY","datadate","fyearq","fqtr","fyr","indfmt","consol","popsrc","datafmt","curcdq","datacqtr","datafqtr","acchgq","acomincq","acoq","actq","altoq","ancq","anoq","aociderglq","aociotherq","aocipenq","aocisecglq","aol2q","aoq","apq","aqaq","aqdq","aqepsq","aqpl1q","aqpq","arcedq","arceepsq","arceq","atq","aul3q","billexceq","capr1q","capr2q","capr3q","capsftq","capsq","ceiexbillq","ceqq","cheq","chq","cibegniq","cicurrq","ciderglq","cimiiq","ciotherq","cipenq","ciq","cisecglq","citotalq","cogsq","csh12q","cshfd12","cshfdq","cshiq","cshopq","cshoq","cshprq","cstkcvq","cstkeq","cstkq","dcomq","dd1q","deracq","deraltq","derhedglq","derlcq","derlltq","diladq","dilavq","dlcq","dlttq","doq","dpacreq","dpactq","dpq","dpretq","drcq","drltq","dteaq","dtedq","dteepsq","dtepq","dvintfq","dvpq","epsf12","epsfi12","epsfiq","epsfxq","epspi12","epspiq","epspxq","epsx12","esopctq","esopnrq","esoprq","esoptq","esubq","fcaq","ffoq","finacoq","finaoq","finchq","findlcq","findltq","finivstq","finlcoq","finltoq","finnpq","finreccq","finrecltq","finrevq","finxintq","finxoprq","gdwlamq","gdwlia12","gdwliaq","gdwlid12","gdwlidq","gdwlieps12","gdwliepsq","gdwlipq","gdwlq","glaq","glcea12","glceaq","glced12","glcedq","glceeps12","glceepsq","glcepq","gldq","glepsq","glivq","glpq","hedgeglq","ibadj12","ibadjq","ibcomq","ibmiiq","ibq","icaptq","intaccq","intanoq","intanq","invfgq","invoq","invrmq","invtq","invwipq","ivaeqq","ivaoq","ivltq","ivstq","lcoq","lctq","lltq","lnoq","lol2q","loq","loxdrq","lqpl1q","lseq","ltmibq","ltq","lul3q","mibnq","mibq","mibtq","miiq","msaq","ncoq","niitq","nimq","niq","nopiq","npatq","npq","nrtxtdq","nrtxtepsq","nrtxtq","obkq","oepf12","oeps12","oepsxq","oiadpq","oibdpq","opepsq","optdrq","optfvgrq","optlifeq","optrfrq","optvolq","piq","pllq","pnc12","pncd12","pncdq","pnceps12","pncepsq","pnciapq","pnciaq","pncidpq","pncidq","pnciepspq","pnciepsq","pncippq","pncipq","pncpd12","pncpdq","pncpeps12","pncpepsq","pncpq","pncq","pncwiapq","pncwiaq","pncwidpq","pncwidq","pncwiepq","pncwiepsq","pncwippq","pncwipq","pnrshoq","ppegtq","ppentq","prcaq","prcd12","prcdq","prce12","prceps12","prcepsq","prcpd12","prcpdq","prcpeps12","prcpepsq","prcpq","prcraq","prshoq","pstknq","pstkq","pstkrq","rcaq","rcdq","rcepsq","rcpq","rdipaq","rdipdq","rdipepsq","rdipq","recdq","rectaq","rectoq","rectq","rectrq","recubq","req","retq","reunaq","revtq","rllq","rra12","rraq","rrd12","rrdq","rreps12","rrepsq","rrpq","rstcheltq","rstcheq","saleq","seqoq","seqq","seta12","setaq","setd12","setdq","seteps12","setepsq","setpq","spce12","spced12","spcedpq","spcedq","spceeps12","spceepsp12","spceepspq","spceepsq","spcep12","spcepd12","spcepq","spceq","spidq","spiepsq","spioaq","spiopq","spiq","sretq","stkcoq","stkcpaq","teqq","tfvaq","tfvceq","tfvlq","tieq","tiiq","tstknq","tstkq","txdbaq","txdbcaq","txdbclq","txdbq","txdiq","txditcq","txpq","txtq","txwq","uacoq","uaoq","uaptq","ucapsq","ucconsq","uceqq","uddq","udmbq","udoltq","udpcoq","udvpq","ugiq","uinvq","ulcoq","uniamiq","unopincq","uopiq","updvpq","upmcstkq","upmpfq","upmpfsq","upmsubpq","upstkcq","upstkq","urectq","uspiq","usubdvpq","usubpcvq","utemq","wcapq","wdaq","wddq","wdepsq","wdpq","xaccq","xidoq","xintq","xiq","xoprq","xopt12","xoptd12","xoptd12p","xoptdq","xoptdqp","xopteps12","xoptepsp12","xoptepsq","xoptepsqp","xoptq","xoptqp","xrdq","xsgaq","costat","MARKETCAP"
14593,20180831,227.63,7006518,0.200063,4829926,0.196227,0.030204,"001690",20180331,2018,2,9,"INDL","C","D","STD","USD","2018Q1","2018Q2",0,-3064,12043,130053,23086,237449,0,-139,0,0,0,252518,202372,34311,NA,NA,NA,6437,NA,NA,NA,NA,367502,0,NA,NA,NA,NA,NA,38043.951,NA,126878,87940,45059,13822,263,-234,0,0,0,11877,-1974,11877,34976,5120.5675,5160.841,5068.493,4943.282,142.707,4943.282,5024.877,0,0,0.049,0,8498,NA,NA,390,NA,NA,0,13822,20478,101362,0,NA,45425,2739,NA,7775,3087,NA,NA,NA,NA,NA,0,10.37,10.37,2.73,2.73,10.45,2.75,2.75,10.45,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-36,NA,NA,53318,13822,13822,13822,13822,228240,NA,NA,0,2476,0,5186,7662,0,NA,NA,179286,42881,34531,89320,151304,0,2217,49394,46307,0,367502,240624,240624,0,0,0,0,0,-2698,NA,NA,NA,13822,1066,NA,11980,0,0,0,NA,10.88,10.96,2.73,15894,18633,2.75,NA,NA,NA,NA,NA,16168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,80502,35077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,171.48,0,0,0,0,NA,NA,NA,NA,0,0,0,0,60,-227,8084,22408,14324,NA,88834,NA,91898,61137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61137,0,126878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1348,1001,126878,258955,0,2217,NA,NA,0,0,NA,0,0,548,NA,548,NA,2346,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40733,NA,NA,NA,NA,26756,0,792,0,42504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3378,7528,"A",829383853.96
14593,20180928,225.74001,6790750,-0.008303,4754986,-0.008303,0.000432,"001690",20180331,2018,2,9,"INDL","C","D","STD","USD","2018Q1","2018Q2",0,-3064,12043,130053,23086,237449,0,-139,0,0,0,252518,202372,34311,NA,NA,NA,6437,NA,NA,NA,NA,367502,0,NA,NA,NA,NA,NA,38043.951,NA,126878,87940,45059,13822,263,-234,0,0,0,11877,-1974,11877,34976,5120.5675,5160.841,5068.493,4943.282,142.707,4943.282,5024.877,0,0,0.049,0,8498,NA,NA,390,NA,NA,0,13822,20478,101362,0,NA,45425,2739,NA,7775,3087,NA,NA,NA,NA,NA,0,10.37,10.37,2.73,2.73,10.45,2.75,2.75,10.45,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-36,NA,NA,53318,13822,13822,13822,13822,228240,NA,NA,0,2476,0,5186,7662,0,NA,NA,179286,42881,34531,89320,151304,0,2217,49394,46307,0,367502,240624,240624,0,0,0,0,0,-2698,NA,NA,NA,13822,1066,NA,11980,0,0,0,NA,10.88,10.96,2.73,15894,18633,2.75,NA,NA,NA,NA,NA,16168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,80502,35077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,171.48,0,0,0,0,NA,NA,NA,NA,0,0,0,0,60,-227,8084,22408,14324,NA,88834,NA,91898,61137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61137,0,126878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1348,1001,126878,258955,0,2217,NA,NA,0,0,NA,0,0,548,NA,548,NA,2346,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40733,NA,NA,NA,NA,26756,0,792,0,42504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3378,7528,"A",829383853.96
14593,20181031,218.86,7901731,-0.030478,4745398,-0.030478,-0.074076,"001690",20180630,2018,3,9,"INDL","C","D","STD","USD","2018Q2","2018Q3",0,-3111,12488,115761,22546,233436,0,948,0,0,0,226596,195319,38489,NA,NA,NA,8409,NA,NA,NA,NA,349197,0,NA,NA,NA,NA,NA,38623.952,NA,114949,70970,31971,11519,-590,1087,0,0,0,11472,-544,11472,30179,5042.337,5084.1185,4926.609,4842.917,112.778,4842.917,4882.167,0,0,0.048,0,5498,NA,NA,-864,NA,NA,0,11519,17472,97128,0,NA,47251,2665,NA,7403,2878,NA,NA,NA,NA,NA,0,11.06,11.06,2.34,2.34,11.15,2.36,2.36,11.15,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-31,NA,NA,56120,11519,11519,11519,11519,212077,NA,NA,0,1649,0,4287,5936,0,NA,NA,172773,38999,32587,88548,145700,0,1849,48174,45296,0,349197,234248,234248,0,0,0,0,0,-3242,NA,NA,NA,11519,1518,NA,11974,0.35,0.35,1700,NA,11.2,11.29,1.96,12376,15041,1.97,NA,NA,NA,NA,NA,13284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,85368,38117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,177.34,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,-817,12263,26367,14104,NA,76325,NA,79436,53029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53029,0,114949,153.4,153.4,0.03,0.03,0.03,0.03,236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,236,NA,1351,823,114949,235005,0,1849,NA,NA,0,0,NA,0,0,398,NA,398,NA,1765,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27213,NA,NA,NA,NA,25184,0,846,0,37988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3701,7809,"A",896472365.87
14593,20181130,178.58,9614243,-0.180709,4745398,-0.184045,0.018489,"001690",20180630,2018,3,9,"INDL","C","D","STD","USD","2018Q2","2018Q3",0,-3111,12488,115761,22546,233436,0,948,0,0,0,226596,195319,38489,NA,NA,NA,8409,NA,NA,NA,NA,349197,0,NA,NA,NA,NA,NA,38623.952,NA,114949,70970,31971,11519,-590,1087,0,0,0,11472,-544,11472,30179,5042.337,5084.1185,4926.609,4842.917,112.778,4842.917,4882.167,0,0,0.048,0,5498,NA,NA,-864,NA,NA,0,11519,17472,97128,0,NA,47251,2665,NA,7403,2878,NA,NA,NA,NA,NA,0,11.06,11.06,2.34,2.34,11.15,2.36,2.36,11.15,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-31,NA,NA,56120,11519,11519,11519,11519,212077,NA,NA,0,1649,0,4287,5936,0,NA,NA,172773,38999,32587,88548,145700,0,1849,48174,45296,0,349197,234248,234248,0,0,0,0,0,-3242,NA,NA,NA,11519,1518,NA,11974,0.35,0.35,1700,NA,11.2,11.29,1.96,12376,15041,1.97,NA,NA,NA,NA,NA,13284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,85368,38117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,177.34,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,-817,12263,26367,14104,NA,76325,NA,79436,53029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53029,0,114949,153.4,153.4,0.03,0.03,0.03,0.03,236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,236,NA,1351,823,114949,235005,0,1849,NA,NA,0,0,NA,0,0,398,NA,398,NA,1765,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27213,NA,NA,NA,NA,25184,0,846,0,37988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3701,7809,"A",896472365.87
14593,20181231,157.74001,8989251,-0.116698,4729803,-0.116698,-0.089889,"001690",20180630,2018,3,9,"INDL","C","D","STD","USD","2018Q2","2018Q3",0,-3111,12488,115761,22546,233436,0,948,0,0,0,226596,195319,38489,NA,NA,NA,8409,NA,NA,NA,NA,349197,0,NA,NA,NA,NA,NA,38623.952,NA,114949,70970,31971,11519,-590,1087,0,0,0,11472,-544,11472,30179,5042.337,5084.1185,4926.609,4842.917,112.778,4842.917,4882.167,0,0,0.048,0,5498,NA,NA,-864,NA,NA,0,11519,17472,97128,0,NA,47251,2665,NA,7403,2878,NA,NA,NA,NA,NA,0,11.06,11.06,2.34,2.34,11.15,2.36,2.36,11.15,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-31,NA,NA,56120,11519,11519,11519,11519,212077,NA,NA,0,1649,0,4287,5936,0,NA,NA,172773,38999,32587,88548,145700,0,1849,48174,45296,0,349197,234248,234248,0,0,0,0,0,-3242,NA,NA,NA,11519,1518,NA,11974,0.35,0.35,1700,NA,11.2,11.29,1.96,12376,15041,1.97,NA,NA,NA,NA,NA,13284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,85368,38117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,177.34,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,-817,12263,26367,14104,NA,76325,NA,79436,53029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53029,0,114949,153.4,153.4,0.03,0.03,0.03,0.03,236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,236,NA,1351,823,114949,235005,0,1849,NA,NA,0,0,NA,0,0,398,NA,398,NA,1765,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27213,NA,NA,NA,NA,25184,0,846,0,37988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3701,7809,"A",896472365.87
14593,20190131,166.44,8286384,0.055154,4715280,0.055154,0.088295,"001690",20180930,2018,4,9,"INDL","C","D","STD","USD","2018Q3","2018Q4",0,-3454,12087,131339,22283,234386,0,810,0,0,0,218033,193082,55888,NA,NA,NA,8766,NA,NA,NA,NA,365725,0,NA,NA,NA,NA,NA,40200.952,NA,107147,66301,25913,14125,-238,-138,0,0,0,13782,33,13782,36062,4955.377,5000.109,4847.547,4754.986,92.463,4754.986,4801.589,0,0,0.048,0,8784,NA,NA,97,NA,NA,0,14125,20748,93735,0,NA,49099,2754,NA,7543,2797,NA,NA,NA,NA,NA,0,11.91,11.91,2.91,2.91,12.01,2.94,2.94,12.01,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-29,NA,NA,59531,14125,14125,14125,14125,200882,NA,NA,0,NA,NA,NA,3956,NA,NA,NA,170799,40388,40230,116866,141712,0,2136,47551,44754,0,365725,258578,258578,0,0,0,0,0,-3209,NA,NA,NA,14125,1171,NA,11964,0,0,-600,NA,12.17,12.28,3.04,16118,18872,3.07,NA,NA,NA,NA,NA,16421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,90403,41304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,210.32,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,-1055,25809,48995,23186,NA,66946,NA,70400,62900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62900,0,107147,153.4,0,0.03,0,0.03,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1345,951,107147,226799,0,2136,NA,NA,0,0,6260,0,0,426,-32590,426,NA,2296,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14473,NA,NA,NA,NA,NA,0,868,0,44028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3750,7966,"A",1073390587.18986
14593,20190228,173.14999,4728399,0.044701,4715280,0.040315,0.032724,"001690",20180930,2018,4,9,"INDL","C","D","STD","USD","2018Q3","2018Q4",0,-3454,12087,131339,22283,234386,0,810,0,0,0,218033,193082,55888,NA,NA,NA,8766,NA,NA,NA,NA,365725,0,NA,NA,NA,NA,NA,40200.952,NA,107147,66301,25913,14125,-238,-138,0,0,0,13782,33,13782,36062,4955.377,5000.109,4847.547,4754.986,92.463,4754.986,4801.589,0,0,0.048,0,8784,NA,NA,97,NA,NA,0,14125,20748,93735,0,NA,49099,2754,NA,7543,2797,NA,NA,NA,NA,NA,0,11.91,11.91,2.91,2.91,12.01,2.94,2.94,12.01,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-29,NA,NA,59531,14125,14125,14125,14125,200882,NA,NA,0,NA,NA,NA,3956,NA,NA,NA,170799,40388,40230,116866,141712,0,2136,47551,44754,0,365725,258578,258578,0,0,0,0,0,-3209,NA,NA,NA,14125,1171,NA,11964,0,0,-600,NA,12.17,12.28,3.04,16118,18872,3.07,NA,NA,NA,NA,NA,16421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,90403,41304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,210.32,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,-1055,25809,48995,23186,NA,66946,NA,70400,62900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62900,0,107147,153.4,0,0.03,0,0.03,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1345,951,107147,226799,0,2136,NA,NA,0,0,6260,0,0,426,-32590,426,NA,2296,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14473,NA,NA,NA,NA,NA,0,868,0,44028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3750,7966,"A",1073390587.18986
14593,20190329,189.95,6509946,0.097026,4715280,0.097026,0.012964,"001690",20180930,2018,4,9,"INDL","C","D","STD","USD","2018Q3","2018Q4",0,-3454,12087,131339,22283,234386,0,810,0,0,0,218033,193082,55888,NA,NA,NA,8766,NA,NA,NA,NA,365725,0,NA,NA,NA,NA,NA,40200.952,NA,107147,66301,25913,14125,-238,-138,0,0,0,13782,33,13782,36062,4955.377,5000.109,4847.547,4754.986,92.463,4754.986,4801.589,0,0,0.048,0,8784,NA,NA,97,NA,NA,0,14125,20748,93735,0,NA,49099,2754,NA,7543,2797,NA,NA,NA,NA,NA,0,11.91,11.91,2.91,2.91,12.01,2.94,2.94,12.01,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-29,NA,NA,59531,14125,14125,14125,14125,200882,NA,NA,0,NA,NA,NA,3956,NA,NA,NA,170799,40388,40230,116866,141712,0,2136,47551,44754,0,365725,258578,258578,0,0,0,0,0,-3209,NA,NA,NA,14125,1171,NA,11964,0,0,-600,NA,12.17,12.28,3.04,16118,18872,3.07,NA,NA,NA,NA,NA,16421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,90403,41304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,210.32,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,-1055,25809,48995,23186,NA,66946,NA,70400,62900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62900,0,107147,153.4,0,0.03,0,0.03,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1345,951,107147,226799,0,2136,NA,NA,0,0,6260,0,0,426,-32590,426,NA,2296,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14473,NA,NA,NA,NA,NA,0,868,0,44028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3750,7966,"A",1073390587.18986
14593,20190430,200.67,5069258,0.056436,4601075,0.056436,0.037889,"001690",20181231,2019,1,9,"INDL","C","D","STD","USD","2018Q4","2019Q1",0,-3588,12432,140828,34686,232891,0,518,0,0,0,229991,193294,44293,NA,NA,NA,7106,NA,NA,NA,NA,373719,0,NA,NA,NA,NA,NA,40969.953,NA,117892,86427,44771,19965,-78,-292,0,0,0,19742,147,19742,48884,4861.1133,4903.9753,4773.252,4729.803,38.024,4729.803,4735.82,0,0,0.047,0,9772,NA,NA,-396,NA,NA,0,19965,21741,92989,0,NA,51929,3395,NA,5546,NA,NA,NA,NA,NA,NA,0,12.16,12.16,4.18,4.18,12.27,4.22,4.22,12.27,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-47,NA,NA,59431,19965,19965,19965,19965,210881,NA,NA,0,NA,NA,NA,4988,NA,NA,NA,158608,41656,42249,108283,147544,0,1867,54555,54555,0,373719,255827,255827,0,0,0,0,0,-2973,NA,NA,NA,19965,1450,NA,11969,NA,NA,NA,NA,11.91,12.01,4.18,23346,26741,4.22,NA,NA,NA,NA,NA,23906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,91526,39597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,216.61,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,-1133,18904,36981,18077,NA,76922,NA,80510,84310,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84310,0,117892,153.4,NA,0.03,NA,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1559,809,117892,237097,0,1867,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,3941,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32545,NA,NA,NA,NA,NA,0,890,0,57569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3902,8685,"A",746079172.51803
14593,20190531,175.07001,7394492,-0.123735,4601075,-0.127573,-0.061679,"001690",20181231,2019,1,9,"INDL","C","D","STD","USD","2018Q4","2019Q1",0,-3588,12432,140828,34686,232891,0,518,0,0,0,229991,193294,44293,NA,NA,NA,7106,NA,NA,NA,NA,373719,0,NA,NA,NA,NA,NA,40969.953,NA,117892,86427,44771,19965,-78,-292,0,0,0,19742,147,19742,48884,4861.1133,4903.9753,4773.252,4729.803,38.024,4729.803,4735.82,0,0,0.047,0,9772,NA,NA,-396,NA,NA,0,19965,21741,92989,0,NA,51929,3395,NA,5546,NA,NA,NA,NA,NA,NA,0,12.16,12.16,4.18,4.18,12.27,4.22,4.22,12.27,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-47,NA,NA,59431,19965,19965,19965,19965,210881,NA,NA,0,NA,NA,NA,4988,NA,NA,NA,158608,41656,42249,108283,147544,0,1867,54555,54555,0,373719,255827,255827,0,0,0,0,0,-2973,NA,NA,NA,19965,1450,NA,11969,NA,NA,NA,NA,11.91,12.01,4.18,23346,26741,4.22,NA,NA,NA,NA,NA,23906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,91526,39597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,216.61,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,-1133,18904,36981,18077,NA,76922,NA,80510,84310,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84310,0,117892,153.4,NA,0.03,NA,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1559,809,117892,237097,0,1867,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,3941,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32545,NA,NA,NA,NA,NA,0,890,0,57569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3902,8685,"A",746079172.51803
